Policy ID,Age,Gender,Vehicle Type,Fuel Type,City Tier,NCB,Vehicle Age,IDV,Exposure,Claims,Claim Amount,Accident Type,Weather,Fraud Flag
NS-00636,30,Male,SUV,Diesel,Tier 1,0,14,1879000,1.0,0,,,,0
NS-00370,54,Male,Hatchback,Petrol,Tier 1,20,15,457000,1.0,0,,,,0
NS-00269,55,Female,Two-Wheeler,CNG,Tier 1,0,6,100000,1.0,0,,,,0
NS-00047,43,Female,SUV,Petrol,Tier 1,20,2,999000,1.0,0,,,,0
NS-00992,58,Male,Sedan,CNG,Tier 1,25,12,848000,1.0,0,,,,0
NS-00877,29,Male,Hatchback,CNG,Tier 1,20,2,647000,1.0,0,,,,0
NS-00774,63,Female,Hatchback,Petrol,Tier 1,0,4,423000,1.0,0,,,,0
NS-01220,22,Female,Sedan,Petrol,Tier 2,25,15,796000,1.0,0,,,,0
NS-01127,56,Male,Hatchback,Diesel,Tier 2,35,7,404000,1.0,0,,,,0
NS-00005,36,Male,Sedan,Petrol,Tier 1,0,2,903000,1.0,0,,,,0
NS-01596,27,Female,Two-Wheeler,Petrol,Tier 2,0,4,143000,1.0,0,,,,0
NS-01078,50,Male,Hatchback,Diesel,Tier 2,25,11,620000,1.0,0,,,,0
NS-00838,29,Female,Sedan,Petrol,Tier 1,20,9,1047000,1.0,0,,,,0
NS-00682,44,Female,Hatchback,Petrol,Tier 1,35,15,513000,1.0,0,,,,0
NS-01716,47,Male,Hatchback,Petrol,Tier 2,0,12,690000,1.0,1,32200.0,Third-Party Liability,Clear,0
NS-01149,46,Female,Two-Wheeler,Petrol,Tier 2,25,14,170000,1.0,0,,,,0
NS-00575,56,Female,Two-Wheeler,CNG,Tier 1,25,1,121000,1.0,0,,,,0
NS-00051,58,Male,Two-Wheeler,Petrol,Tier 1,20,13,106000,1.0,0,,,,0
NS-00854,53,Female,Two-Wheeler,Diesel,Tier 1,20,7,124000,1.0,0,,,,0
NS-01983,65,Female,Sedan,Petrol,Tier 3,20,13,1014000,1.0,0,,,,0
NS-01824,34,Male,Hatchback,Petrol,Tier 3,20,1,391000,1.0,0,,,,0
NS-00834,31,Female,SUV,Petrol,Tier 1,20,6,2055000,1.0,0,,,,0
NS-01116,61,Male,Hatchback,Diesel,Tier 2,45,15,658000,1.0,0,,,,0
NS-01167,33,Male,Sedan,Petrol,Tier 2,0,15,695000,1.0,0,,,,0
NS-01907,30,Male,Hatchback,Diesel,Tier 3,45,14,544000,1.0,0,,,,0
NS-00972,22,Male,Two-Wheeler,CNG,Tier 1,25,15,61000,1.0,0,,,,0
NS-00400,26,Male,Hatchback,Petrol,Tier 1,0,9,453000,1.0,0,,,,0
NS-00020,40,Male,Two-Wheeler,Diesel,Tier 1,50,6,97000,1.0,0,,,,0
NS-00685,54,Male,Sedan,CNG,Tier 1,25,8,622000,1.0,0,,,,0
NS-00036,28,Male,SUV,Diesel,Tier 1,50,9,1500000,1.0,0,,,,0
NS-02269,47,Male,SUV,CNG,Tier 3,50,0,976000,1.0,0,,,,0
NS-00525,29,Male,SUV,Petrol,Tier 1,25,12,1996000,1.0,0,,,,0
NS-00921,44,Female,Hatchback,Petrol,Tier 1,20,3,457000,1.0,0,,,,0
NS-01842,23,Female,SUV,Petrol,Tier 3,0,8,1456000,1.0,0,,,,0
NS-01891,51,Female,Hatchback,Diesel,Tier 3,35,4,446000,1.0,0,,,,0
NS-00538,51,Male,Sedan,Petrol,Tier 1,0,5,765000,1.0,0,,,,0
NS-01706,52,Female,SUV,Petrol,Tier 2,0,6,1739000,1.0,0,,,,0
NS-02348,63,Male,SUV,CNG,Tier 3,45,10,1366000,1.0,0,,,,0
NS-00246,53,Male,Sedan,CNG,Tier 1,0,9,718000,1.0,0,,,,0
NS-00785,33,Male,Hatchback,Petrol,Tier 1,0,3,403000,1.0,0,,,,0
NS-01410,41,Male,Hatchback,Petrol,Tier 2,35,11,356000,1.0,0,,,,0
NS-00155,33,Male,Hatchback,Diesel,Tier 1,20,4,580000,1.0,0,,,,0
NS-01687,46,Female,Hatchback,Diesel,Tier 2,0,14,410000,1.0,0,,,,0
NS-00626,23,Female,Hatchback,Diesel,Tier 1,0,13,569000,1.0,0,,,,0
NS-02303,59,Male,Two-Wheeler,Petrol,Tier 3,25,11,103000,1.0,0,,,,0
NS-01347,26,Male,Two-Wheeler,Petrol,Tier 2,45,1,97000,1.0,0,,,,0
NS-00570,22,Male,SUV,Diesel,Tier 1,20,3,1072000,1.0,0,,,,0
NS-01759,29,Male,Hatchback,Petrol,Tier 2,20,0,607000,1.0,0,,,,0
NS-01817,53,Male,Two-Wheeler,Diesel,Tier 3,45,10,83000,1.0,0,,,,0
NS-02066,43,Male,Sedan,Petrol,Tier 3,25,4,878000,1.0,0,,,,0
NS-00128,24,Female,Hatchback,Petrol,Tier 1,50,3,351000,1.0,1,42800.0,Collision,Rain,0
NS-02382,34,Male,Sedan,Diesel,Tier 3,35,8,1174000,1.0,0,,,,0
NS-02007,58,Female,Two-Wheeler,Petrol,Tier 3,0,5,62000,1.0,0,,,,0
NS-00981,23,Male,Two-Wheeler,Petrol,Tier 1,35,1,188000,1.0,0,,,,0
NS-00191,64,Male,SUV,Diesel,Tier 1,20,7,991000,1.0,0,,,,0
NS-01140,54,Male,Sedan,Diesel,Tier 2,0,2,1029000,1.0,0,,,,0
NS-00993,42,Male,SUV,Petrol,Tier 1,25,13,1866000,1.0,0,,,,0
NS-00700,47,Male,Hatchback,Petrol,Tier 1,0,15,569000,1.0,1,49500.0,Collision,Clear,0
NS-00607,24,Female,Sedan,Petrol,Tier 1,35,14,1142000,1.0,0,,,,0
NS-00181,61,Male,Hatchback,Diesel,Tier 1,0,9,495000,1.0,0,,,,0
NS-00302,36,Male,Two-Wheeler,Petrol,Tier 1,0,13,155000,1.0,0,,,,0
NS-01061,49,Female,Sedan,Diesel,Tier 2,45,11,841000,1.0,0,,,,0
NS-02261,44,Female,Hatchback,Diesel,Tier 3,35,6,557000,1.0,0,,,,0
NS-01070,64,Male,Two-Wheeler,CNG,Tier 2,20,14,197000,1.0,0,,,,0
NS-01244,41,Female,Sedan,Petrol,Tier 2,45,11,1086000,1.0,0,,,,0
NS-00017,44,Male,SUV,Petrol,Tier 1,20,14,1306000,1.0,0,,,,0
NS-02385,49,Male,Hatchback,Diesel,Tier 3,20,3,489000,1.0,0,,,,0
NS-00547,34,Female,Hatchback,Petrol,Tier 1,25,1,580000,1.0,0,,,,0
NS-00659,54,Female,Hatchback,Petrol,Tier 1,0,14,615000,1.0,0,,,,0
NS-02163,57,Female,Hatchback,Diesel,Tier 3,25,0,502000,1.0,0,,,,0
NS-02190,63,Male,Two-Wheeler,CNG,Tier 3,25,0,197000,1.0,0,,,,0
NS-01505,39,Male,Sedan,Petrol,Tier 2,0,14,981000,1.0,0,,,,0
NS-00960,42,Female,Hatchback,Petrol,Tier 1,45,10,499000,1.0,0,,,,0
NS-00798,56,Male,Sedan,Petrol,Tier 1,20,9,1116000,1.0,0,,,,0
NS-00226,22,Female,Hatchback,Petrol,Tier 1,25,3,677000,1.0,0,,,,0
NS-02075,34,Female,Hatchback,Petrol,Tier 3,35,10,675000,1.0,0,,,,0
NS-01800,49,Female,Hatchback,CNG,Tier 2,0,9,661000,1.0,0,,,,0
NS-02371,30,Female,Sedan,Diesel,Tier 3,20,12,646000,1.0,0,,,,0
NS-02086,42,Female,Two-Wheeler,CNG,Tier 3,25,13,113000,1.0,0,,,,0
NS-01694,52,Female,Sedan,Petrol,Tier 2,45,15,613000,1.0,0,,,,0
NS-01046,58,Female,SUV,Petrol,Tier 2,25,4,1337000,1.0,0,,,,0
NS-00470,24,Female,Hatchback,CNG,Tier 1,20,5,369000,1.0,0,,,,0
NS-00955,35,Female,Hatchback,Petrol,Tier 1,35,3,602000,1.0,0,,,,0
NS-02381,39,Female,Sedan,CNG,Tier 3,20,6,1002000,1.0,0,,,,0
NS-00640,45,Male,Hatchback,Petrol,Tier 1,20,13,616000,1.0,0,,,,0
NS-02225,46,Female,Hatchback,Petrol,Tier 3,35,2,440000,1.0,1,28300.0,Theft,Storm,0
NS-01219,46,Male,SUV,Diesel,Tier 2,35,6,1469000,1.0,0,,,,0
NS-01159,31,Male,Two-Wheeler,Petrol,Tier 2,45,10,123000,1.0,0,,,,0
NS-01416,64,Female,SUV,Diesel,Tier 2,0,12,1296000,1.0,0,,,,0
NS-02172,56,Male,SUV,Petrol,Tier 3,20,11,1495000,1.0,0,,,,0
NS-01528,62,Female,Two-Wheeler,Diesel,Tier 2,0,8,116000,1.0,0,,,,0
NS-02340,59,Female,Sedan,Petrol,Tier 3,35,8,997000,1.0,0,,,,0
NS-01301,51,Male,Hatchback,Diesel,Tier 2,50,10,377000,1.0,0,,,,0
NS-02297,65,Male,Sedan,Petrol,Tier 3,50,3,626000,1.0,0,,,,0
NS-01604,54,Male,Hatchback,Diesel,Tier 2,35,11,435000,1.0,0,,,,0
NS-00161,25,Male,Two-Wheeler,Electric,Tier 1,25,10,155000,1.0,0,,,,0
NS-01705,41,Female,SUV,Diesel,Tier 2,25,10,1822000,1.0,0,,,,0
NS-00957,55,Male,SUV,Diesel,Tier 1,25,13,1519000,1.0,0,,,,0
NS-02336,49,Male,Sedan,Petrol,Tier 3,0,11,773000,1.0,0,,,,0
NS-00878,44,Female,Sedan,Diesel,Tier 1,0,3,1118000,1.0,0,,,,0
NS-01920,52,Male,Two-Wheeler,Diesel,Tier 3,20,10,143000,1.0,1,23400.0,Theft,Rain,0
NS-01885,34,Female,Hatchback,Petrol,Tier 3,50,6,681000,1.0,0,,,,0
NS-00099,23,Male,Hatchback,Petrol,Tier 1,35,9,628000,1.0,0,,,,0
NS-02267,46,Male,Two-Wheeler,Petrol,Tier 3,25,15,188000,1.0,0,,,,0
NS-00254,58,Male,SUV,Petrol,Tier 1,45,12,1779000,1.0,0,,,,0
NS-00104,44,Male,Hatchback,Diesel,Tier 1,25,13,613000,1.0,0,,,,0
NS-01446,34,Female,Two-Wheeler,Diesel,Tier 2,25,6,159000,1.0,0,,,,0
NS-01444,62,Female,Sedan,CNG,Tier 2,20,6,725000,1.0,1,47000.0,Theft,Storm,0
NS-01649,36,Male,SUV,Electric,Tier 2,45,15,2017000,1.0,0,,,,0
NS-00587,21,Male,Two-Wheeler,Petrol,Tier 1,45,7,110000,1.0,0,,,,0
NS-00628,41,Female,Sedan,Diesel,Tier 1,0,6,636000,1.0,0,,,,0
NS-01697,44,Male,Hatchback,Petrol,Tier 2,25,9,617000,1.0,0,,,,0
NS-02102,39,Male,Sedan,Petrol,Tier 3,0,13,1015000,1.0,0,,,,0
NS-00404,38,Female,Two-Wheeler,Diesel,Tier 1,45,9,88000,1.0,0,,,,0
NS-01155,54,Male,Hatchback,Diesel,Tier 2,25,14,662000,1.0,0,,,,0
NS-01683,24,Male,Sedan,CNG,Tier 2,35,1,695000,1.0,0,,,,0
NS-02057,64,Male,SUV,Electric,Tier 3,20,15,1116000,1.0,0,,,,0
NS-02280,53,Female,SUV,Petrol,Tier 3,35,13,2069000,1.0,0,,,,0
NS-00453,34,Female,Hatchback,Diesel,Tier 1,20,14,548000,1.0,1,29600.0,Collision,Clear,0
NS-01328,21,Male,SUV,Diesel,Tier 2,0,14,1464000,1.0,1,34700.0,Collision,Clear,0
NS-02050,65,Female,Two-Wheeler,Diesel,Tier 3,45,7,100000,1.0,0,,,,0
NS-00881,45,Female,Sedan,Electric,Tier 1,25,0,629000,1.0,1,35300.0,Natural Disaster,Rain,0
NS-02337,31,Female,Hatchback,Diesel,Tier 3,0,9,437000,1.0,0,,,,0
NS-00624,21,Male,Two-Wheeler,Diesel,Tier 1,45,2,139000,1.0,1,44900.0,Collision,Rain,0
NS-02220,62,Male,Hatchback,Diesel,Tier 3,50,4,492000,1.0,0,,,,0
NS-01788,45,Female,Hatchback,Diesel,Tier 2,0,9,642000,1.0,0,,,,0
NS-00263,28,Male,Hatchback,Diesel,Tier 1,35,3,487000,1.0,0,,,,0
NS-01635,25,Male,Sedan,Electric,Tier 2,20,7,948000,1.0,0,,,,0
NS-01439,49,Female,SUV,Diesel,Tier 2,20,9,1153000,1.0,0,,,,0
NS-02199,51,Female,Sedan,Petrol,Tier 3,0,1,625000,1.0,0,,,,0
NS-01970,63,Male,Sedan,Petrol,Tier 3,35,3,742000,1.0,1,19600.0,Fire,Fog,0
NS-01803,42,Male,Hatchback,Diesel,Tier 3,35,14,535000,1.0,0,,,,0
NS-00641,51,Female,Hatchback,Petrol,Tier 1,20,5,537000,1.0,0,,,,0
NS-02270,64,Female,Two-Wheeler,Petrol,Tier 3,50,4,70000,1.0,0,,,,0
NS-01960,23,Female,Sedan,Diesel,Tier 3,20,11,876000,1.0,0,,,,0
NS-00489,61,Male,Two-Wheeler,Petrol,Tier 1,25,8,62000,1.0,0,,,,0
NS-01844,25,Male,SUV,Petrol,Tier 3,0,11,1503000,1.0,0,,,,0
NS-01735,24,Male,Sedan,Petrol,Tier 2,35,5,979000,1.0,0,,,,0
NS-00147,55,Male,SUV,Petrol,Tier 1,0,3,1264000,1.0,0,,,,0
NS-01535,32,Female,Two-Wheeler,Diesel,Tier 2,35,11,149000,1.0,1,13700.0,Collision,Clear,0
NS-01987,32,Female,SUV,Petrol,Tier 3,25,15,1905000,1.0,0,,,,0
NS-01370,56,Female,Hatchback,Petrol,Tier 2,35,3,621000,1.0,0,,,,0
NS-02352,40,Female,Hatchback,Petrol,Tier 3,20,3,527000,1.0,0,,,,0
NS-00660,42,Male,SUV,Petrol,Tier 1,20,7,1267000,1.0,1,23500.0,Third-Party Liability,Clear,0
NS-01795,31,Female,Two-Wheeler,Petrol,Tier 2,20,15,77000,1.0,0,,,,0
NS-00187,64,Male,Sedan,Petrol,Tier 1,50,9,1083000,1.0,1,45400.0,Theft,Clear,0
NS-01148,55,Male,Sedan,Diesel,Tier 2,45,14,624000,1.0,0,,,,0
NS-00609,64,Female,Sedan,Diesel,Tier 1,0,3,917000,1.0,0,,,,0
NS-02192,64,Female,Two-Wheeler,Petrol,Tier 3,20,9,142000,1.0,0,,,,0
NS-01931,43,Male,Sedan,Diesel,Tier 3,0,9,1004000,1.0,1,28800.0,Natural Disaster,Fog,0
NS-00198,51,Male,Sedan,Diesel,Tier 1,0,14,860000,1.0,0,,,,0
NS-00294,45,Male,Sedan,Diesel,Tier 1,20,13,649000,1.0,0,,,,0
NS-00767,32,Male,Sedan,CNG,Tier 1,0,1,1172000,1.0,0,,,,0
NS-00401,25,Male,Two-Wheeler,Petrol,Tier 1,35,12,178000,1.0,0,,,,0
NS-00123,54,Male,Two-Wheeler,Diesel,Tier 1,35,2,178000,1.0,0,,,,0
NS-00203,53,Female,Two-Wheeler,Petrol,Tier 1,20,12,69000,1.0,0,,,,0
NS-00836,41,Male,Hatchback,Petrol,Tier 1,35,2,441000,1.0,0,,,,0
NS-01440,32,Female,Hatchback,CNG,Tier 2,20,7,520000,1.0,0,,,,0
NS-01734,49,Female,SUV,Petrol,Tier 2,0,7,1749000,1.0,0,,,,0
NS-01696,48,Female,Hatchback,Electric,Tier 2,25,9,374000,1.0,0,,,,0
NS-01708,44,Male,Sedan,Petrol,Tier 2,35,10,1185000,1.0,0,,,,0
NS-02334,61,Male,Two-Wheeler,Diesel,Tier 3,0,2,133000,1.0,0,,,,0
NS-01154,41,Female,Two-Wheeler,Diesel,Tier 2,0,8,84000,1.0,0,,,,0
NS-01662,54,Male,Two-Wheeler,Diesel,Tier 2,25,6,152000,1.0,0,,,,0
NS-01760,41,Male,Hatchback,Petrol,Tier 2,20,13,498000,1.0,0,,,,0
NS-00855,59,Female,Sedan,Petrol,Tier 1,35,6,832000,1.0,0,,,,0
NS-01590,49,Female,Two-Wheeler,Petrol,Tier 2,20,12,163000,1.0,0,,,,0
NS-00642,32,Female,Hatchback,CNG,Tier 1,45,0,487000,1.0,0,,,,0
NS-00002,47,Female,Two-Wheeler,Electric,Tier 1,35,13,147000,1.0,0,,,,0
NS-02161,31,Female,Hatchback,Petrol,Tier 3,0,12,540000,1.0,0,,,,0
NS-00699,24,Male,Sedan,Petrol,Tier 1,20,1,977000,1.0,0,,,,0
NS-01637,59,Female,Two-Wheeler,Petrol,Tier 2,45,14,188000,1.0,0,,,,0
NS-01292,56,Female,Two-Wheeler,CNG,Tier 2,0,13,144000,1.0,1,31500.0,Collision,Rain,0
NS-02289,53,Male,SUV,Petrol,Tier 3,25,2,2037000,1.0,0,,,,0
NS-01521,63,Male,Two-Wheeler,Petrol,Tier 2,0,5,184000,1.0,0,,,,0
NS-01854,58,Female,SUV,Petrol,Tier 3,0,2,1729000,1.0,0,,,,0
NS-01137,52,Female,Two-Wheeler,Petrol,Tier 2,0,3,125000,1.0,0,,,,0
NS-02321,54,Female,SUV,Petrol,Tier 3,0,7,1172000,1.0,1,38600.0,Theft,Storm,0
NS-01632,33,Female,Sedan,CNG,Tier 2,20,1,1140000,1.0,0,,,,0
NS-01999,26,Female,Hatchback,Electric,Tier 3,25,6,439000,1.0,0,,,,0
NS-00664,33,Female,Two-Wheeler,Petrol,Tier 1,45,12,118000,1.0,0,,,,0
NS-00684,58,Female,Two-Wheeler,Petrol,Tier 1,0,13,127000,1.0,0,,,,0
NS-01258,26,Male,Sedan,Petrol,Tier 2,50,6,1173000,1.0,0,,,,0
NS-00318,27,Female,Sedan,Petrol,Tier 1,0,9,940000,1.0,0,,,,0
NS-00649,24,Male,Hatchback,Petrol,Tier 1,45,0,497000,1.0,0,,,,0
NS-01435,27,Male,Two-Wheeler,Petrol,Tier 2,20,5,127000,1.0,0,,,,0
NS-01480,28,Male,Two-Wheeler,Petrol,Tier 2,50,5,81000,1.0,0,,,,0
NS-00710,38,Female,SUV,Petrol,Tier 1,45,10,1134000,1.0,0,,,,0
NS-01283,65,Female,Sedan,Petrol,Tier 2,0,8,963000,1.0,0,,,,0
NS-01769,38,Male,SUV,Diesel,Tier 2,25,7,1649000,1.0,0,,,,0
NS-00973,32,Male,SUV,Petrol,Tier 1,35,7,1558000,1.0,0,,,,0
NS-01307,64,Male,Two-Wheeler,Diesel,Tier 2,20,2,120000,1.0,0,,,,0
NS-01401,50,Female,SUV,Electric,Tier 2,20,11,1651000,1.0,0,,,,0
NS-01409,48,Female,Hatchback,CNG,Tier 2,35,12,363000,1.0,0,,,,0
NS-02238,43,Male,Hatchback,Petrol,Tier 3,45,2,672000,1.0,0,,,,0
NS-01497,29,Male,Sedan,Diesel,Tier 2,20,4,983000,1.0,0,,,,0
NS-02039,26,Female,SUV,Diesel,Tier 3,0,7,2011000,1.0,0,,,,0
NS-01530,51,Male,SUV,Petrol,Tier 2,25,6,1263000,1.0,0,,,,0
NS-01664,34,Female,Hatchback,Diesel,Tier 2,0,4,524000,1.0,0,,,,0
NS-01355,59,Female,Hatchback,Petrol,Tier 2,0,10,406000,1.0,0,,,,0
NS-02343,44,Male,SUV,CNG,Tier 3,25,8,1686000,1.0,0,,,,0
NS-02359,34,Male,Hatchback,Petrol,Tier 3,35,10,511000,1.0,0,,,,0
NS-01644,46,Male,Sedan,Petrol,Tier 2,20,3,1182000,1.0,0,,,,0
NS-01052,21,Male,Two-Wheeler,Diesel,Tier 2,35,14,147000,1.0,0,,,,0
NS-00796,65,Male,Hatchback,Petrol,Tier 1,20,15,358000,1.0,0,,,,0
NS-01598,59,Male,Hatchback,Petrol,Tier 2,20,15,558000,1.0,0,,,,0
NS-01820,62,Female,Two-Wheeler,Diesel,Tier 3,50,3,174000,1.0,0,,,,0
NS-01723,24,Female,Sedan,Petrol,Tier 2,0,12,664000,1.0,1,36800.0,Third-Party Liability,Clear,0
NS-01184,41,Female,Two-Wheeler,Diesel,Tier 2,20,9,68000,1.0,0,,,,0
NS-01060,22,Female,Two-Wheeler,Petrol,Tier 2,0,5,78000,1.0,0,,,,0
NS-00541,21,Male,Hatchback,Diesel,Tier 1,20,13,558000,1.0,0,,,,0
NS-01679,48,Female,Hatchback,Diesel,Tier 2,50,1,560000,1.0,0,,,,0
NS-02313,65,Male,Hatchback,Petrol,Tier 3,0,14,420000,1.0,0,,,,0
NS-01758,59,Female,Hatchback,Petrol,Tier 2,0,7,652000,1.0,0,,,,0
NS-01924,46,Female,Two-Wheeler,Diesel,Tier 3,50,11,86000,1.0,0,,,,0
NS-00096,26,Female,Two-Wheeler,Petrol,Tier 1,35,5,101000,1.0,0,,,,0
NS-01021,22,Female,Two-Wheeler,Petrol,Tier 2,0,6,174000,1.0,0,,,,0
NS-00564,33,Female,Two-Wheeler,Petrol,Tier 1,20,0,87000,1.0,0,,,,0
NS-00864,57,Female,SUV,Petrol,Tier 1,0,7,1060000,1.0,0,,,,0
NS-01485,42,Male,Hatchback,Diesel,Tier 2,20,13,404000,1.0,0,,,,0
NS-01882,39,Male,Sedan,Petrol,Tier 3,35,9,1146000,1.0,0,,,,0
NS-01039,51,Female,Hatchback,Petrol,Tier 2,0,8,478000,1.0,0,,,,0
NS-00207,39,Female,Two-Wheeler,Petrol,Tier 1,35,1,94000,1.0,0,,,,0
NS-00393,63,Male,Hatchback,Petrol,Tier 1,35,1,352000,1.0,0,,,,0
NS-00871,30,Male,Sedan,Petrol,Tier 1,35,4,634000,1.0,0,,,,0
NS-00398,40,Male,Sedan,Petrol,Tier 1,20,6,1017000,1.0,0,,,,0
NS-02307,44,Female,Sedan,Petrol,Tier 3,0,12,964000,1.0,0,,,,0
NS-01029,58,Male,Hatchback,Diesel,Tier 2,0,2,535000,1.0,0,,,,0
NS-01486,37,Female,Two-Wheeler,Diesel,Tier 2,0,10,119000,1.0,0,,,,0
NS-00961,22,Male,Sedan,Diesel,Tier 1,45,15,957000,1.0,0,,,,0
NS-01571,37,Male,Sedan,CNG,Tier 2,50,10,675000,1.0,0,,,,0
NS-01896,52,Male,SUV,Diesel,Tier 3,20,11,2084000,1.0,0,,,,0
NS-02147,51,Male,SUV,Petrol,Tier 3,20,10,1526000,1.0,0,,,,0
NS-00805,27,Male,Hatchback,Electric,Tier 1,20,0,533000,1.0,0,,,,0
NS-01752,40,Male,SUV,CNG,Tier 2,35,1,962000,1.0,0,,,,0
NS-00503,58,Male,Hatchback,Petrol,Tier 1,50,1,395000,1.0,0,,,,0
NS-00780,43,Male,Sedan,CNG,Tier 1,0,14,988000,1.0,0,,,,0
NS-01864,22,Male,Two-Wheeler,Diesel,Tier 3,50,13,97000,1.0,0,,,,0
NS-00201,49,Female,Two-Wheeler,Petrol,Tier 1,25,1,162000,1.0,0,,,,0
NS-02183,40,Male,Hatchback,Petrol,Tier 3,0,8,543000,1.0,0,,,,0
NS-02089,41,Male,Hatchback,Electric,Tier 3,25,0,618000,1.0,0,,,,0
NS-02279,37,Male,SUV,Diesel,Tier 3,50,11,1519000,1.0,0,,,,0
NS-01797,46,Female,SUV,Petrol,Tier 2,45,2,1554000,1.0,0,,,,0
NS-00379,47,Female,Sedan,Diesel,Tier 1,45,12,1155000,1.0,0,,,,0
NS-00419,59,Male,Hatchback,Petrol,Tier 1,35,3,642000,1.0,0,,,,0
NS-01699,64,Female,Two-Wheeler,Petrol,Tier 2,35,2,140000,1.0,0,,,,0
NS-00392,46,Female,SUV,CNG,Tier 1,20,6,1749000,1.0,0,,,,0
NS-01523,38,Male,Two-Wheeler,Diesel,Tier 2,25,0,130000,1.0,0,,,,0
NS-01163,54,Male,Two-Wheeler,Diesel,Tier 2,25,9,84000,1.0,0,,,,0
NS-01496,30,Female,Hatchback,CNG,Tier 2,45,12,594000,1.0,0,,,,0
NS-02028,35,Male,SUV,CNG,Tier 3,0,14,1189000,1.0,0,,,,0
NS-01153,24,Male,Hatchback,Petrol,Tier 2,25,3,445000,1.0,0,,,,0
NS-01368,23,Male,SUV,Diesel,Tier 2,0,7,1400000,1.0,0,,,,0
NS-00065,34,Male,SUV,Petrol,Tier 1,0,11,1560000,1.0,1,21400.0,Collision,Storm,0
NS-02063,26,Male,Two-Wheeler,Petrol,Tier 3,45,1,126000,1.0,0,,,,0
NS-01181,27,Male,Sedan,Petrol,Tier 2,35,0,861000,1.0,0,,,,0
NS-00493,60,Female,Hatchback,Petrol,Tier 1,0,15,549000,1.0,0,,,,0
NS-00380,23,Male,SUV,CNG,Tier 1,45,9,1028000,1.0,0,,,,0
NS-02236,56,Male,Two-Wheeler,Diesel,Tier 3,0,0,156000,1.0,1,49100.0,Collision,Clear,0
NS-00764,21,Female,SUV,CNG,Tier 1,35,0,1881000,1.0,1,44400.0,Natural Disaster,Rain,0
NS-02265,48,Female,Sedan,Petrol,Tier 3,25,11,1087000,1.0,0,,,,0
NS-00792,37,Female,Hatchback,Petrol,Tier 1,25,10,664000,1.0,0,,,,0
NS-01077,29,Female,Hatchback,Petrol,Tier 2,20,11,404000,1.0,0,,,,0
NS-00879,50,Male,Two-Wheeler,Petrol,Tier 1,25,10,169000,1.0,0,,,,0
NS-00338,25,Female,Sedan,Petrol,Tier 1,20,14,714000,1.0,0,,,,0
NS-01017,45,Male,Hatchback,Petrol,Tier 2,25,9,383000,1.0,0,,,,0
NS-01276,45,Male,Sedan,Diesel,Tier 2,0,7,613000,1.0,0,,,,0
NS-00456,28,Male,SUV,Petrol,Tier 1,25,4,1531000,1.0,0,,,,0
NS-00816,49,Female,Sedan,Diesel,Tier 1,50,5,820000,1.0,0,,,,0
NS-02318,65,Male,Two-Wheeler,Petrol,Tier 3,25,4,68000,1.0,0,,,,0
NS-00996,48,Male,Hatchback,Petrol,Tier 1,20,7,430000,1.0,0,,,,0
NS-01982,50,Female,Sedan,CNG,Tier 3,50,7,967000,1.0,0,,,,0
NS-00202,26,Male,Sedan,Petrol,Tier 1,20,9,1128000,1.0,0,,,,0
NS-00162,29,Male,Two-Wheeler,Petrol,Tier 1,20,11,89000,1.0,0,,,,0
NS-01580,51,Male,Hatchback,Petrol,Tier 2,50,8,613000,1.0,0,,,,0
NS-00703,31,Male,Hatchback,Petrol,Tier 1,0,15,584000,1.0,0,,,,0
NS-01501,29,Female,Two-Wheeler,CNG,Tier 2,35,11,133000,1.0,0,,,,0
NS-01130,55,Female,SUV,Petrol,Tier 2,0,6,1464000,1.0,0,,,,0
NS-01022,32,Male,Sedan,Petrol,Tier 2,25,14,960000,1.0,0,,,,0
NS-01586,26,Female,Sedan,Petrol,Tier 2,0,11,727000,1.0,0,,,,0
NS-01956,50,Male,Hatchback,Petrol,Tier 3,50,4,502000,1.0,0,,,,0
NS-02254,58,Female,Two-Wheeler,Petrol,Tier 3,45,2,84000,1.0,0,,,,0
NS-00035,45,Male,Sedan,Petrol,Tier 1,50,10,851000,1.0,0,,,,0
NS-00776,25,Female,Sedan,Petrol,Tier 1,20,8,906000,1.0,1,9300.0,Collision,Clear,0
NS-01479,23,Male,Sedan,Diesel,Tier 2,20,14,1174000,1.0,0,,,,0
NS-01391,37,Male,SUV,Petrol,Tier 2,35,1,2171000,1.0,0,,,,0
NS-02140,61,Male,Sedan,Petrol,Tier 3,0,9,698000,1.0,0,,,,0
NS-01364,63,Female,Hatchback,Petrol,Tier 2,0,2,665000,1.0,0,,,,0
NS-02042,21,Male,Hatchback,Petrol,Tier 3,20,7,369000,1.0,0,,,,0
NS-00242,45,Female,Hatchback,Petrol,Tier 1,0,7,370000,1.0,0,,,,0
NS-02062,35,Male,Hatchback,Petrol,Tier 3,50,7,625000,1.0,0,,,,0
NS-00601,49,Male,Two-Wheeler,Diesel,Tier 1,25,5,64000,1.0,0,,,,0
NS-01298,24,Female,SUV,Diesel,Tier 2,35,0,1105000,1.0,0,,,,0
NS-02215,53,Female,Sedan,Petrol,Tier 3,20,2,1136000,1.0,0,,,,0
NS-02069,61,Female,Sedan,CNG,Tier 3,25,11,765000,1.0,0,,,,0
